time,open,high,low,close,volume,is_complete,candle_source
2024-01-26 00:00:00+00:00,"{'units': 2807, 'nano': 500000000}","{'units': 2859, 'nano': 0}","{'units': 2791, 'nano': 500000000}","{'units': 2836, 'nano': 0}",505065,True,1
2024-01-29 00:00:00+00:00,"{'units': 2849, 'nano': 500000000}","{'units': 2896, 'nano': 500000000}","{'units': 2849, 'nano': 0}","{'units': 2886, 'nano': 0}",354509,True,1
2024-01-30 00:00:00+00:00,"{'units': 2879, 'nano': 500000000}","{'units': 2930, 'nano': 0}","{'units': 2831, 'nano': 0}","{'units': 2911, 'nano': 500000000}",657495,True,1
2024-01-31 00:00:00+00:00,"{'units': 2920, 'nano': 0}","{'units': 2932, 'nano': 500000000}","{'units': 2881, 'nano': 500000000}","{'units': 2909, 'nano': 500000000}",357710,True,1
2024-02-01 00:00:00+00:00,"{'units': 2917, 'nano': 0}","{'units': 2941, 'nano': 0}","{'units': 2892, 'nano': 500000000}","{'units': 2899, 'nano': 0}",256404,True,1
2024-02-02 00:00:00+00:00,"{'units': 2899, 'nano': 500000000}","{'units': 2914, 'nano': 0}","{'units': 2863, 'nano': 0}","{'units': 2878, 'nano': 500000000}",164853,True,1
2024-02-05 00:00:00+00:00,"{'units': 2875, 'nano': 0}","{'units': 2926, 'nano': 500000000}","{'units': 2800, 'nano': 500000000}","{'units': 2887, 'nano': 0}",373615,True,1
2024-02-06 00:00:00+00:00,"{'units': 2896, 'nano': 0}","{'units': 2899, 'nano': 0}","{'units': 2861, 'nano': 500000000}","{'units': 2868, 'nano': 0}",156275,True,1
2024-02-07 00:00:00+00:00,"{'units': 2862, 'nano': 0}","{'units': 2891, 'nano': 0}","{'units': 2852, 'nano': 0}","{'units': 2877, 'nano': 500000000}",228270,True,1
2024-02-08 00:00:00+00:00,"{'units': 2879, 'nano': 0}","{'units': 2889, 'nano': 0}","{'units': 2803, 'nano': 500000000}","{'units': 2814, 'nano': 500000000}",341806,True,1
2024-02-09 00:00:00+00:00,"{'units': 2814, 'nano': 0}","{'units': 2866, 'nano': 500000000}","{'units': 2780, 'nano': 0}","{'units': 2837, 'nano': 0}",265349,True,1
2024-02-12 00:00:00+00:00,"{'units': 2867, 'nano': 500000000}","{'units': 2996, 'nano': 500000000}","{'units': 2847, 'nano': 500000000}","{'units': 2994, 'nano': 500000000}",1064249,True,1
2024-02-13 00:00:00+00:00,"{'units': 2996, 'nano': 0}","{'units': 3157, 'nano': 0}","{'units': 2982, 'nano': 0}","{'units': 3154, 'nano': 500000000}",1944860,True,1
